genome	regulator	target
Streptomyces_coelicolor_A32	SCO3201	"SCO0034,SCO0058,SCO0072,SCO0072,SCO0073,SCO0075,SCO0083,SCO0084,SCO0088,SCO0096,SCO0101,SCO0103,SCO0103,SCO0106,SCO0132,SCO0134,SCO0176,SCO0179,SCO0199,SCO0213,SCO0240,SCO0262,SCO0262,SCO0275,SCO0295,SCO0305,SCO0316,SCO0326,SCO0336,SCO0337,SCO0370,SCO0391,SCO0406,SCO0408,SCO0429,SCO0433,SCO0464,SCO0465,SCO0469,SCO0472,SCO0475,SCO0479,SCO0492,SCO0512,SCO0548,SCO0550,SCO0564,SCO0570,SCO0571,SCO0576,SCO0577,SCO0609,SCO0610,SCO0616,SCO0622,SCO0633,SCO0668,SCO0669,SCO0689,SCO0690,SCO0706,SCO0712,SCO0728,SCO0729,SCO0741,SCO0742,SCO0756,SCO0766,SCO0795,SCO0812,SCO0829,SCO0829,SCO0832,SCO0851,SCO0852,SCO0853,SCO0855,SCO0872,SCO0883,SCO0893,SCO0917,SCO0919,SCO0932,SCO0943,SCO0957,SCO0960,SCO0963,SCO0981,SCO0981,SCO0982,SCO0981,SCO0982,SCO0986,SCO0992,SCO1017,SCO1039,SCO1055,SCO1067,SCO1068,SCO1110,SCO1120,SCO1121,SCO1134,SCO1144,SCO1148,SCO1166,SCO1172,SCO1176,SCO1212,SCO1219,SCO1220,SCO1278,SCO1279,SCO1280,SCO1299,SCO1300,SCO1327,SCO1331,SCO1344,SCO1346,SCO1355,SCO1360,SCO1391,SCO1392,SCO1397,SCO1407,SCO1407,SCO1436,SCO1440,SCO1447,SCO1479,SCO1513,SCO1549,SCO1569,SCO1573,SCO1609,SCO1619,SCO1626,SCO1640,SCO1684,SCO1788,SCO1789,SCO1861,SCO1879,SCO1938,SCO1942,SCO1956,SCO1992,SCO1993,SCO2014,SCO2020,SCO2021,SCO2026,SCO2043,SCO2044,SCO2047,SCO2122,SCO2137,SCO2143,SCO2144,SCO2143,SCO2144,SCO2150,SCO2175,SCO2194,SCO2255,SCO2256,SCO2260,SCO2261,SCO2304,SCO2311,SCO2345,SCO2362,SCO2380,SCO2383,SCO2402,SCO2418,SCO2425,SCO2462,SCO2470,SCO2472,SCO2500,SCO2524,SCO2535,SCO2536,SCO2556,SCO2557,SCO2560,SCO2564,SCO2565,SCO2576,SCO2599,SCO2608,SCO2626,SCO2635,SCO2637,SCO2637,SCO2665,SCO2666,SCO2672,SCO2673,SCO2682,SCO2684,SCO2724,SCO2725,SCO2728,SCO2742,SCO2747,SCO2792,SCO2799,SCO2805,SCO2818,SCO2833,SCO2835,SCO2863,SCO2878,SCO2895,SCO2896,SCO2907,SCO2949,SCO2950,SCO2958,SCO2959,SCO2967,SCO2968,SCO2968,SCO2971,SCO2972,SCO2984,SCO2985,SCO3032,SCO3044,SCO3053,SCO3115,SCO3117,SCO3118,SCO3123,SCO3130,SCO3132,SCO3147,SCO3150,SCO3176,SCO3193,SCO3195,SCO3201,SCO3205,SCO3230,SCO3230,SCO3230,SCO3233,SCO3276,SCO3285,SCO3289,SCO3301,SCO3317,SCO3334,SCO3335,SCO3349,SCO3354,SCO3369,SCO3369,SCO3370,SCO3371,SCO3382,SCO3391,SCO3404,SCO3408,SCO3416,SCO3432,SCO3445,SCO3458,SCO3459,SCO3463,SCO3464,SCO3477,SCO3514,SCO3540,SCO3551,SCO3559,SCO3562,SCO3563,SCO3564,SCO3593,SCO3605,SCO3606,SCO3612,SCO3647,SCO3667,SCO3670,SCO3673,SCO3708,SCO3721,SCO3736,SCO3759,SCO3763,SCO3780,SCO3794,SCO3824,SCO3860,SCO3864,SCO3869,SCO3871,SCO3916,SCO3943,SCO3954,SCO3956,SCO3962,SCO3964,SCO3972,SCO4039,SCO4054,SCO4065,SCO4076,SCO4086,SCO4096,SCO4109,SCO4146,SCO4147,SCO4149,SCO4162,SCO4167,SCO4168,SCO4186,SCO4187,SCO4188,SCO4204,SCO4212,SCO4217,SCO4227,SCO4231,SCO4244,SCO4250,SCO4259,SCO4263,SCO4271,SCO4275,SCO4281,SCO4283,SCO4284,SCO4331,SCO4332,SCO4339,SCO4349,SCO4350,SCO4367,SCO4368,SCO4396,SCO4397,SCO4399,SCO4421,SCO4441,SCO4470,SCO4474,SCO4507,SCO4522,SCO4557,SCO4558,SCO4567,SCO4580,SCO4603,SCO4609,SCO4609,SCO4612,SCO4628,SCO4633,SCO4643,SCO4656,SCO4671,SCO4683,SCO4739,SCO4776,SCO4781,SCO4814,SCO4820,SCO4826,SCO4837,SCO4866,SCO4867,SCO4867,SCO4870,SCO4892,SCO4897,SCO4909,SCO4910,SCO4928,SCO4932,SCO4945,SCO4962,SCO4973,SCO4974,SCO4981,SCO4991,SCO4992,SCO4993,SCO5028,SCO5031,SCO5034,SCO5080,SCO5084,SCO5085,SCO5120,SCO5121,SCO5166,SCO5173,SCO5177,SCO5179,SCO5181,SCO5193,SCO5195,SCO5205,SCO5231,SCO5250,SCO5261,SCO5269,SCO5288,SCO5289,SCO5296,SCO5323,SCO5324,SCO5388,SCO5392,SCO5393,SCO5398,SCO5408,SCO5416,SCO5435,SCO5436,SCO5439,SCO5475,SCO5477,SCO5510,SCO5527,SCO5528,SCO5531,SCO5550,SCO5568,SCO5569,SCO5573,SCO5574,SCO5577,SCO5620,SCO5645,SCO5647,SCO5663,SCO5683,SCO5685,SCO5703,SCO5704,SCO5706,SCO5710,SCO5722,SCO5725,SCO5726,SCO5728,SCO5732,SCO5756,SCO5757,SCO5758,SCO5756,SCO5757,SCO5758,SCO5769,SCO5770,SCO5779,SCO5791,SCO5809,SCO5820,SCO5836,SCO5855,SCO5859,SCO5874,SCO5875,SCO5900,SCO5912,SCO5925,SCO5931,SCO5952,SCO5977,SCO5998,SCO6039,SCO6049,SCO6050,SCO6077,SCO6085,SCO6094,SCO6095,SCO6105,SCO6135,SCO6140,SCO6147,SCO6168,SCO6172,SCO6213,SCO6217,SCO6218,SCO6219,SCO6220,SCO6241,SCO6243,SCO6244,SCO6246,SCO6258,SCO6267,SCO6268,SCO6276,SCO6286,SCO6295,SCO6296,SCO6331,SCO6334,SCO6335,SCO6335,SCO6337,SCO6393,SCO6409,SCO6418,SCO6444,SCO6452,SCO6453,SCO6452,SCO6453,SCO6487,SCO6494,SCO6530,SCO6531,SCO6532,SCO6538,SCO6539,SCO6593,SCO6597,SCO6626,SCO6627,SCO6635,SCO6653,SCO6711,SCO6732,SCO6745,SCO6750,SCO6760,SCO6761,SCO6774,SCO6827,SCO6838,SCO6840,SCO6842,SCO6847,SCO6863,SCO6864,SCO6871,SCO6885,SCO6892,SCO6898,SCO6899,SCO6921,SCO6936,SCO6943,SCO6944,SCO6951,SCO7007,SCO7008,SCO7015,SCO7023,SCO7059,SCO7070,SCO7097,SCO7103,SCO7107,SCO7109,SCO7110,SCO7112,SCO7113,SCO7119,SCO7120,SCO7121,SCO7124,SCO7139,SCO7140,SCO7169,SCO7172,SCO7177,SCO7190,SCO7191,SCO7196,SCO7212,SCO7225,SCO7251,SCO7255,SCO7256,SCO7298,SCO7299,SCO7374,SCO7375,SCO7375,SCO7376,SCO7386,SCO7398,SCO7399,SCO7409,SCO7412,SCO7415,SCO7466,SCO7480,SCO7489,SCO7490,SCO7509,SCO7512,SCO7543,SCO7544,SCO7549,SCO7550,SCO7569,SCO7635,SCO7636,SCO7652,SCO7660,SCO7663,SCO7664,SCO7665,SCO7669,SCO7672,SCO7684,SCO7699,SCO7699,SCO7699,SCO7737,SCO7786,SCO7791a,SCO7792"
Streptomyces_coelicolor_A32	SCO3205	"SCO1869,SCO1870,SCO2349,SCO2350,SCO2966,SCO3204,SCO3205,SCO3296,SCO3297,SCO5533,SCO5534,SCO6377"
Streptomyces_coelicolor_A32	SCO3209	"SCO0540,SCO0942,SCO0943,SCO1245,SCO2026,SCO2086,SCO2087,SCO2095,SCO2394,SCO2779,SCO2853,SCO2854,SCO3084,SCO3085,SCO3110,SCO3153,SCO3550,SCO4438,SCO4469,SCO4709,SCO4710,SCO5249,SCO5361,SCO5362,SCO5398,SCO5535,SCO5575,SCO5576,SCO6170,SCO6438,SCO6485,SCO6840"
Streptomyces_coelicolor_A32	SCO3217	SCO3229
Streptomyces_coelicolor_A32	SCO3259	"SCO0862,SCO1482,SCO1570,SCO1571,SCO3258,SCO3259,SCO3259,SCO3260,SCO3564,SCO4089,SCO5636,SCO5636,SCO5637"
Streptomyces_coelicolor_A32	SCO3264	"SCO3258,SCO3259,SCO3259,SCO3260,SCO5636,SCO5636,SCO5637"
Streptomyces_coelicolor_A32	SCO3269	"SCO3268,SCO3269,SCO3981,SCO3982"
Streptomyces_coelicolor_A32	SCO3275	"SCO3275,SCO7585,SCO7586"
Streptomyces_coelicolor_A32	SCO3291	"SCO0086,SCO0095,SCO0122,SCO0178,SCO0471,SCO0472,SCO0484,SCO0485,SCO0581,SCO0583,SCO0584,SCO0635,SCO0801,SCO0847,SCO0856,SCO0863,SCO0874,SCO0876,SCO0877,SCO0919,SCO0959,SCO1115,SCO1152,SCO1167,SCO1253,SCO1393,SCO1429,SCO1458,SCO1567,SCO1595,SCO1620,SCO1715,SCO1751,SCO1822,SCO1954,SCO2010,SCO2011,SCO2064,SCO2088,SCO2089,SCO2139,SCO2302,SCO2356,SCO2399,SCO2481,SCO2482,SCO2541,SCO2593,SCO2594,SCO2628,SCO2633,SCO2660,SCO2734,SCO2756,SCO2864,SCO2874,SCO2875,SCO2878,SCO2939,SCO3033,SCO3089,SCO3090,SCO3094,SCO3095,SCO3272,SCO3273,SCO3272,SCO3273,SCO3287,SCO3288,SCO3291,SCO3292,SCO3417,SCO3470,SCO3529,SCO3564,SCO3627,SCO3638,SCO3639,SCO3821,SCO3825,SCO3826,SCO3859,SCO3874,SCO3934,SCO3935,SCO3980,SCO3981,SCO4006,SCO4049,SCO4067,SCO4067,SCO4136,SCO4145,SCO4188,SCO4399,SCO4518,SCO4533,SCO4534,SCO4555,SCO4584,SCO4585,SCO4596,SCO4615,SCO4701,SCO4799,SCO5045,SCO5046,SCO5065,SCO5181,SCO5182,SCO5232,SCO5260,SCO5264,SCO5282,SCO5283,SCO5359,SCO5384,SCO5391,SCO5394,SCO5443,SCO5477,SCO5586,SCO5728,SCO5729,SCO5729,SCO5730,SCO5840,SCO5841,SCO5911,SCO6088,SCO6154,SCO6229,SCO6275,SCO6289,SCO6290,SCO6321,SCO6324,SCO6325,SCO6326,SCO6327,SCO6408,SCO6434,SCO6602,SCO6603,SCO6638,SCO6659,SCO6717,SCO6719,SCO6720,SCO6739,SCO6896,SCO6926,SCO7090,SCO7221,SCO7362,SCO7363,SCO7398,SCO7540,SCO7541,SCO7577,SCO7578,SCO7690,SCO7741,SCO7819,SCO7820"
Streptomyces_coelicolor_A32	SCO3315	"SCO0300,SCO0301,SCO0531,SCO1109,SCO1263,SCO2083,SCO2630,SCO2689,SCO2930,SCO2931,SCO2978,SCO3182,SCO3314,SCO3315,SCO3385,SCO3422,SCO3496,SCO3557,SCO3618,SCO4069,SCO4070,SCO5024,SCO5025,SCO5248,SCO5624,SCO5840,SCO6204,SCO6205,SCO6248,SCO6272,SCO7500,SCO7501,SCO7552,SCO7553,SCO7648,SCO7649,SCO7776"
Streptomyces_coelicolor_A32	SCO3320	"SCO1863,SCO1929,SCO1930,SCO3092,SCO3093,SCO3092,SCO3093,SCO3101,SCO3102,SCO3320,SCO3321,SCO3547,SCO3548,SCO3945,SCO4281,SCO4471,SCO4472,SCO4562,SCO5207,SCO5208,SCO5240,SCO5365,SCO5366,SCO5408,SCO5409,SCO6168,SCO6169,SCO7697"
Streptomyces_coelicolor_A32	SCO3328	"SCO0403,SCO0404,SCO2666,SCO3271,SCO3699,SCO3952,SCO3953,SCO4736,SCO4831,SCO4950,SCO5134,SCO5320,SCO5362,SCO6234,SCO7115"
Streptomyces_coelicolor_A32	SCO3346	"SCO3339,SCO3340"
Streptomyces_coelicolor_A32	SCO3387	"SCO4208,SCO4209"
Streptomyces_coelicolor_A32	SCO3414	"SCO2646,SCO2647,SCO3414,SCO3415,SCO3471,SCO4675,SCO4676,SCO7741,SCO7742"
Streptomyces_coelicolor_A32	SCO3419	"SCO1291,SCO3418,SCO3419"
Streptomyces_coelicolor_A32	SCO3435	"SCO0062,SCO0063,SCO0991,SCO2027,SCO2087,SCO2331,SCO2332,SCO3330,SCO3331,SCO3435,SCO3436,SCO3462,SCO3511,SCO5998,SCO7819,SCO7820"
Streptomyces_coelicolor_A32	SCO3447	"SCO0124,SCO0126,SCO0372,SCO0816,SCO1000,SCO1025,SCO1049,SCO1226,SCO1241,SCO1433,SCO1450,SCO1611,SCO1612,SCO1649,SCO1650,SCO2373,SCO2422,SCO2422,SCO2640,SCO2879,SCO3040,SCO3042,SCO3088,SCO3089,SCO3132,SCO3133,SCO3277,SCO3438,SCO3439,SCO3447,SCO3448,SCO3474,SCO3507,SCO3634,SCO3757,SCO3875,SCO3876,SCO3897,SCO3898,SCO3914,SCO3915,SCO4175,SCO4208,SCO4316,SCO4392,SCO4581,SCO4655,SCO4840,SCO5064,SCO5065,SCO5128,SCO5200,SCO5587,SCO5717,SCO5749,SCO5913,SCO6082,SCO6382,SCO6684,SCO6685,SCO6943,SCO7364,SCO7365,SCO7476,SCO7695,SCO7696"
Streptomyces_coelicolor_A32	SCO3485	"SCO3479,SCO3484,SCO3485,SCO3486,SCO3487"
Streptomyces_coelicolor_A32	SCO3522	"SCO0055,SCO0086,SCO0220,SCO0446,SCO0447,SCO0856,SCO0857,SCO0875,SCO0876,SCO0952,SCO1340,SCO1598,SCO1792,SCO1882,SCO2007,SCO2048,SCO2049,SCO2374,SCO2375,SCO2615,SCO2618,SCO2627,SCO2628,SCO2791,SCO3045,SCO3064,SCO3216,SCO3245,SCO3261,SCO3331,SCO3332,SCO3339,SCO3522,SCO3548,SCO3625,SCO3626,SCO3815,SCO3816,SCO3842,SCO4126,SCO4479,SCO4480,SCO4629,SCO4816,SCO4878,SCO4879,SCO4883,SCO4983,SCO4984,SCO5207,SCO5208,SCO5356,SCO5729,SCO5734,SCO5794,SCO6239,SCO6373,SCO6374,SCO6384,SCO6447,SCO6448,SCO6749,SCO6846,SCO6906,SCO7203,SCO7654,SCO7826"
Streptomyces_coelicolor_A32	SCO3537	SCO3538
Streptomyces_coelicolor_A32	SCO3606	"SCO0186,SCO0593,SCO0594,SCO0782,SCO3287,SCO3605,SCO3606,SCO3608,SCO3609,SCO3709,SCO3710,SCO4053,SCO4185,SCO7203"
Streptomyces_coelicolor_A32	SCO3632	"SCO0875,SCO2627,SCO2686,SCO3019,SCO3632,SCO3633,SCO4562,SCO4699,SCO5240,SCO5619"
Streptomyces_coelicolor_A32	SCO3668	"SCO0044,SCO0045,SCO0046,SCO0602,SCO1152,SCO1864,SCO1895,SCO2252,SCO2253,SCO2284,SCO2285,SCO2381,SCO2382,SCO2616,SCO2657,SCO2787,SCO2788,SCO2971,SCO3185,SCO3195,SCO3247,SCO3258,SCO3259,SCO3262,SCO3268,SCO3269,SCO3368,SCO3396,SCO3661,SCO3671,SCO3672,SCO3806,SCO3807,SCO3914,SCO3915,SCO3933,SCO3934,SCO3981,SCO3982,SCO4060,SCO4118,SCO4277,SCO4278,SCO4524,SCO4654,SCO4658,SCO4678,SCO4679,SCO4883,SCO5033,SCO5041,SCO5284,SCO5285,SCO5330,SCO5396,SCO5397,SCO5645,SCO5831,SCO5832,SCO6062,SCO6231,SCO6404,SCO6440,SCO6593,SCO7020,SCO7292,SCO7293,SCO7578,SCO7767,SCO7806"
Streptomyces_coelicolor_A32	SCO3694	"SCO0098,SCO0118,SCO0216,SCO0631,SCO1097,SCO1420,SCO1583,SCO1619,SCO1631,SCO1882,SCO1963,SCO2079,SCO2220,SCO2221,SCO2928,SCO2929,SCO3275,SCO3444,SCO3445,SCO3859,SCO3900,SCO3903,SCO3904,SCO3925,SCO3926,SCO4730,SCO4798,SCO4901,SCO4902,SCO5437,SCO5493,SCO5632,SCO5912,SCO5921,SCO5952,SCO6214,SCO6231,SCO6239,SCO6473,SCO6476,SCO6711,SCO6783,SCO6784,SCO7085,SCO7501,SCO7585,SCO7586"
Streptomyces_coelicolor_A32	SCO3696	"SCO3696,SCO3696,SCO6811,SCO6812,SCO6828,SCO6829,SCO6830,SCO6831"
Streptomyces_coelicolor_A32	SCO3699	"SCO0661,SCO0856,SCO0875,SCO0876,SCO1148,SCO1340,SCO1460,SCO1461,SCO3271,SCO3517,SCO3522,SCO3610,SCO3662,SCO3663,SCO3699,SCO3700,SCO3872,SCO4901,SCO5385,SCO5590,SCO5730,SCO5731,SCO5833,SCO6310,SCO6327,SCO6328,SCO6361,SCO6362,SCO6835,SCO6836,SCO7307,SCO7308"
Streptomyces_coelicolor_A32	SCO3722	"SCO0970,SCO1030,SCO1373,SCO3724,SCO3725,SCO3863,SCO3971,SCO4198,SCO4346,SCO4466,SCO4616,SCO4617,SCO4630,SCO5329,SCO5619,SCO5642,SCO5705,SCO6200,SCO6201,SCO6246,SCO6627,SCO6909,SCO6953,SCO7591,SCO7592"
Streptomyces_coelicolor_A32	SCO3769	"SCO0300,SCO0301,SCO1667,SCO2085,SCO2254,SCO3076,SCO3207,SCO3314,SCO3315,SCO3483,SCO3557,SCO3769,SCO3770,SCO5068,SCO5069,SCO5214,SCO5321,SCO5322,SCO5747,SCO5785,SCO5915,SCO7552,SCO7553,SCO7648,SCO7780"
Streptomyces_coelicolor_A32	SCO3773	"SCO3772,SCO3773"
Streptomyces_coelicolor_A32	SCO3782	"SCO6609,SCO6610"
Streptomyces_coelicolor_A32	SCO3804	"SCO0072,SCO0780,SCO0781,SCO1042,SCO1043,SCO1622,SCO1623,SCO1641,SCO1951,SCO2680,SCO2821,SCO2864,SCO3803,SCO3804,SCO3886,SCO4429,SCO4486,SCO4487,SCO4553,SCO4904,SCO4934,SCO4987,SCO4988,SCO5122,SCO5123,SCO5208,SCO5209,SCO5616,SCO5617,SCO5629,SCO6239,SCO6374,SCO6474,SCO6582,SCO7152,SCO7153,SCO7374,SCO7559,SCO7560,SCO7606"
Streptomyces_coelicolor_A32	SCO3812	"SCO0110,SCO1609,SCO1610,SCO2635,SCO3593,SCO3594,SCO3811,SCO3812,SCO3873,SCO4346,SCO4684"
Streptomyces_coelicolor_A32	SCO3833	"SCO0117,SCO0215,SCO0249,SCO0687,SCO1240,SCO1746,SCO1747,SCO2313,SCO2367,SCO2368,SCO2634,SCO2914,SCO3831,SCO3834,SCO3835,SCO4737,SCO5300,SCO5301,SCO5361,SCO5362,SCO5849,SCO6021,SCO6175,SCO6328,SCO6329,SCO6765,SCO6898,SCO7145,SCO7146,SCO7188,SCO7470,SCO7471,SCO7470,SCO7471"
Streptomyces_coelicolor_A32	SCO3859	"SCO0255,SCO0764,SCO1804,SCO1864,SCO2951,SCO3914,SCO3915,SCO4032,SCO4033,SCO4086,SCO4089,SCO4438,SCO4582,SCO4684,SCO5011,SCO5027,SCO6198,SCO6338"
Streptomyces_coelicolor_A32	SCO3900	"SCO1042,SCO1043,SCO1172,SCO1172,SCO1366,SCO1367,SCO1871,SCO1872,SCO2315,SCO2513,SCO2827,SCO2828,SCO3217,SCO3273,SCO3593,SCO3594,SCO3593,SCO3594,SCO3674,SCO3675,SCO3900,SCO4522,SCO4962,SCO4963,SCO5050,SCO5240,SCO5265,SCO5266,SCO5337,SCO5338,SCO6954"
Streptomyces_coelicolor_A32	SCO3914	"SCO0220,SCO0604,SCO0729,SCO0766,SCO0783,SCO0848,SCO1105,SCO1402,SCO1496,SCO1527,SCO1768,SCO1864,SCO1926,SCO2313,SCO2429,SCO2506,SCO2507,SCO2604,SCO2621,SCO2705,SCO2713,SCO2714,SCO2843,SCO2954,SCO2986,SCO2987,SCO3077,SCO3150,SCO3156,SCO3185,SCO3230,SCO3320,SCO3345,SCO3424,SCO3443,SCO3545,SCO3636,SCO3914,SCO3915,SCO3930,SCO4032,SCO4033,SCO4111,SCO4112,SCO4332,SCO4374,SCO4375,SCO4449,SCO4450,SCO4587,SCO4588,SCO4798,SCO4969,SCO5085,SCO5085,SCO5164,SCO5232,SCO5314,SCO5333,SCO5430,SCO5439,SCO5615,SCO5616,SCO5724,SCO5771,SCO5772,SCO5881,SCO5943,SCO6141,SCO6142,SCO6145,SCO6204,SCO6542,SCO6584,SCO6585,SCO6612,SCO6613,SCO6729,SCO6827,SCO6840,SCO7023,SCO7200,SCO7201,SCO7401,SCO7402,SCO7719,SCO7720,SCO7826,SCO7827"
Streptomyces_coelicolor_A32	SCO3925_rev	"SCO3034,SCO3925,SCO3926,SCO7618,SCO7619"
Streptomyces_coelicolor_A32	SCO3932	"SCO0520,SCO0624,SCO0625,SCO1355,SCO1421,SCO1987,SCO3023,SCO3258,SCO3259,SCO3799,SCO3932,SCO3933,SCO4509,SCO4538,SCO4654,SCO4712,SCO4713,SCO5085,SCO5180,SCO5636,SCO5640,SCO6390,SCO6835,SCO6836,SCO7094,SCO7615,SCO7616,SCO7739"
Streptomyces_coelicolor_A32	SCO3943	"SCO0322,SCO0475,SCO0476,SCO1014,SCO1015,SCO1030,SCO1075,SCO1206,SCO1207,SCO1331,SCO1332,SCO1333,SCO1332,SCO1333,SCO1388,SCO1420,SCO1469,SCO1559,SCO1739,SCO2133,SCO2162,SCO2301,SCO2302,SCO2363,SCO2758,SCO2782,SCO2817,SCO2997,SCO3123,SCO3170,SCO3350,SCO3403,SCO3515,SCO3519,SCO3524,SCO3525,SCO3655,SCO3656,SCO4115,SCO4185,SCO4738,SCO4766,SCO4767,SCO4822,SCO4946,SCO4947,SCO6019,SCO6020,SCO6021,SCO6052,SCO6053,SCO6058,SCO6059,SCO6062,SCO6105,SCO6257,SCO6258,SCO6264,SCO6265,SCO6275,SCO6593,SCO6691,SCO6751,SCO6849,SCO6858,SCO6859,SCO7257,SCO7467,SCO7468"
Streptomyces_coelicolor_A32	SCO3979	"SCO0484,SCO0485,SCO0523,SCO0524,SCO0561,SCO0562,SCO0624,SCO0625,SCO0763,SCO0970,SCO1172,SCO1326,SCO1374,SCO1791,SCO2026,SCO2027,SCO2116,SCO2217,SCO2355,SCO2356,SCO2370,SCO2453,SCO2454,SCO2636,SCO2651,SCO2652,SCO2974,SCO3167,SCO3168,SCO3261,SCO3262,SCO3463,SCO3472,SCO3497,SCO3714,SCO3903,SCO3978,SCO3979,SCO4147,SCO4148,SCO4407,SCO4516,SCO4561,SCO4583,SCO4655,SCO4685,SCO4686,SCO4699,SCO4704,SCO4707,SCO4708,SCO4718,SCO4719,SCO4774,SCO4852,SCO4853,SCO5022,SCO5023,SCO5206,SCO5207,SCO5212,SCO5213,SCO5222,SCO5227,SCO5331,SCO5356,SCO5448,SCO5608,SCO5638,SCO5639,SCO5639,SCO5810,SCO5855,SCO5881,SCO6053,SCO6088,SCO6542,SCO6596,SCO6622,SCO7078,SCO7302,SCO7303,SCO7648,SCO7651,SCO7652"
Streptomyces_coelicolor_A32	SCO3981	"SCO3268,SCO3269,SCO3981,SCO3982"
Streptomyces_coelicolor_A32	SCO3986	"SCO1482,SCO3258,SCO3259,SCO3259,SCO3260,SCO5636,SCO5636,SCO5637"
Streptomyces_coelicolor_A32	SCO4008	"SCO4007,SCO4008"
Streptomyces_coelicolor_A32	SCO4014	"SCO4593,SCO4594"
Streptomyces_coelicolor_A32	SCO4019	"SCO0763,SCO1388,SCO4018,SCO4019,SCO4791,SCO6308,SCO6309"
Streptomyces_coelicolor_A32	SCO4020	"SCO2622,SCO3974,SCO4650,SCO4651,SCO5168,SCO6565,SCO6566,SCO6675"
Streptomyces_coelicolor_A32	SCO4025	"SCO4023,SCO4024"
Streptomyces_coelicolor_A32	SCO4032	"SCO3091,SCO4032,SCO4033,SCO4075,SCO4497,SCO4583,SCO5159,SCO5160,SCO7201,SCO7202"
Streptomyces_coelicolor_A32	SCO4059	"SCO0478,SCO0971,SCO1542,SCO2604,SCO3251,SCO3252,SCO4057,SCO4058,SCO5333,SCO6217,SCO6218,SCO7576"
Streptomyces_coelicolor_A32	SCO4081	"SCO4080,SCO4081,SCO6246,SCO7410"
Streptomyces_coelicolor_A32	SCO4091	"SCO0025,SCO0049,SCO0072,SCO0098,SCO0132,SCO0135,SCO0273,SCO0465,SCO0466,SCO0551,SCO0552,SCO0567,SCO0568,SCO0717,SCO0718,SCO0733,SCO0734,SCO0827,SCO0828,SCO0834,SCO0835,SCO0853,SCO0910,SCO0919,SCO0920,SCO0985,SCO0991,SCO0992,SCO1005,SCO1006,SCO1135,SCO1144,SCO1263,SCO1332,SCO1379,SCO1415,SCO1420,SCO1481,SCO1634,SCO1672,SCO1674,SCO1695,SCO1791,SCO1799,SCO1804,SCO1827,SCO1863,SCO1864,SCO2063,SCO2079,SCO2083,SCO2084,SCO2103,SCO2104,SCO2137,SCO2174,SCO2175,SCO2176,SCO2177,SCO2363,SCO2369,SCO2371,SCO2462,SCO2505,SCO2525,SCO2529,SCO2562,SCO2574,SCO2587,SCO2588,SCO2589,SCO2685,SCO2686,SCO2706,SCO2759,SCO2818,SCO2827,SCO2835,SCO2915,SCO2969,SCO2984,SCO2985,SCO2996,SCO2997,SCO3034,SCO3040,SCO3041,SCO3067,SCO3068,SCO3080,SCO3098,SCO3098,SCO3121,SCO3153,SCO3262,SCO3291,SCO3320,SCO3321,SCO3355,SCO3369,SCO3376,SCO3377,SCO3378,SCO3379,SCO3443,SCO3466,SCO3467,SCO3479,SCO3534,SCO3539,SCO3546,SCO3570,SCO3579,SCO3582,SCO3583,SCO3625,SCO3626,SCO3664,SCO3678,SCO3742,SCO3775,SCO3776,SCO3807,SCO3863,SCO3869,SCO3871,SCO3942,SCO3945,SCO3976,SCO4028,SCO4090,SCO4096,SCO4108,SCO4136,SCO4175,SCO4198,SCO4199,SCO4232,SCO4239,SCO4258,SCO4294,SCO4346,SCO4399,SCO4509,SCO4561,SCO4583,SCO4584,SCO4615,SCO4658,SCO4704,SCO4705,SCO4732,SCO4733,SCO4758,SCO4759,SCO4773,SCO4799,SCO4805,SCO4827,SCO4847,SCO4930,SCO4931,SCO5066,SCO5110,SCO5138,SCO5181,SCO5265,SCO5266,SCO5308,SCO5309,SCO5365,SCO5375,SCO5475,SCO5502,SCO5540,SCO5545,SCO5550,SCO5555,SCO5585,SCO5724,SCO5725,SCO5743,SCO5744,SCO5748,SCO5790,SCO5791,SCO5803,SCO5805,SCO5811,SCO5819,SCO5822,SCO6008,SCO6029,SCO6030,SCO6178,SCO6179,SCO6197,SCO6243,SCO6324,SCO6342,SCO6343,SCO6382,SCO6391,SCO6392,SCO6527,SCO6528,SCO6543,SCO6571,SCO6625,SCO6759,SCO6772,SCO6906,SCO6910,SCO6926,SCO6954,SCO6954,SCO7040,SCO7152,SCO7153,SCO7255,SCO7256,SCO7261,SCO7284,SCO7285,SCO7361,SCO7416,SCO7417,SCO7618,SCO7619,SCO7752,SCO7782,SCO7795"
Streptomyces_coelicolor_A32	SCO4099	"SCO0295,SCO0296,SCO0645,SCO0646,SCO0952,SCO0953,SCO0987,SCO0988,SCO1002,SCO1003,SCO2083,SCO3547,SCO3603,SCO4098,SCO4099,SCO4111,SCO4112,SCO4657,SCO4658,SCO4684,SCO5022,SCO5332,SCO5545,SCO5564,SCO5950,SCO7307,SCO7308,SCO7451,SCO7815"
